recency,frequency,monetary,segment
2014-11-17,10,453,P2
2015-02-26,19,866,P2
2014-10-07,18,781,P2
2014-11-21,12,766,P2
2014-10-08,16,611,P2
2015-03-01,12,553,P2
2014-08-17,13,413,P2
2015-03-16,12,562,P2
2015-01-03,11,491,P2
2015-02-21,12,454,P2
2015-03-16,15,535,P2
2014-09-02,11,393,P2
2015-01-31,14,557,P2
2014-06-22,14,731,P2
2014-04-27,12,439,P2
2015-02-03,11,483,P2
2014-09-21,11,491,P2
2014-11-24,11,546,P2
2015-02-24,20,855,P2
2014-09-29,11,624,P2
2015-02-05,16,737,P2
2015-02-20,21,903,P2
2014-11-25,11,443,P2
2015-01-24,21,1017,P0
2014-12-16,10,437,P2
2015-02-16,14,563,P2
2015-02-02,10,462,P2
2015-02-28,13,578,P2
2015-02-23,19,815,P2
2014-11-21,17,707,P2
2014-10-30,14,787,P2
2015-02-05,8,366,P2
2015-02-09,13,510,P2
2014-12-28,14,711,P2
2015-02-25,13,375,P2
2015-02-07,20,824,P2
2015-01-31,18,783,P2
2014-08-01,9,497,P2
2014-07-08,5,277,P2
2015-02-04,13,600,P2
2015-03-08,10,412,P2
2015-03-03,18,1016,P0
2015-01-03,10,445,P2
2015-03-04,14,517,P2
2014-09-28,11,590,P2
2014-11-30,12,565,P2
2014-12-08,8,406,P2
2015-03-02,22,981,P2
2014-12-03,20,905,P2
2015-01-08,8,325,P2
2013-11-04,8,362,P2
2015-02-03,15,622,P2
2014-06-26,17,927,P2
2015-02-02,16,940,P2
2015-03-06,15,580,P2
2014-04-02,11,492,P2
2015-02-04,10,528,P2
2015-03-03,10,412,P2
2015-02-20,12,565,P2
2015-01-19,11,497,P2
2015-02-26,14,603,P2
2014-07-20,9,422,P2
2014-09-30,21,924,P2
2015-01-25,17,725,P2
2014-10-10,11,431,P2
2015-03-07,8,349,P2
2015-03-09,18,665,P2
2015-02-14,13,708,P2
2014-12-04,9,422,P2
2015-01-11,12,559,P2
2014-07-23,15,534,P2
2014-02-10,11,542,P2
2015-02-28,5,257,P2
2015-03-09,22,996,P2
2014-11-16,18,976,P2
2014-12-11,13,728,P2
2014-12-22,9,406,P2
2014-10-10,14,613,P2
2014-12-29,16,641,P2
2015-01-24,12,444,P2
2015-02-25,11,445,P2
2014-12-10,24,1069,P0
2014-11-23,20,977,P2
2015-01-09,17,762,P2
2015-01-09,12,486,P2
2015-02-05,9,370,P2
2015-02-01,13,606,P2
2014-05-08,10,451,P2
2015-02-23,12,579,P2
2015-01-20,14,662,P2
2015-03-02,12,534,P2
2015-02-19,14,627,P2
2015-02-18,11,612,P2
2014-12-02,14,629,P2
2014-11-12,16,717,P2
2015-01-23,14,643,P2
2014-10-13,10,457,P2
2014-10-09,7,274,P2
2014-09-23,5,228,P2
2014-10-12,9,406,P2
2015-02-08,8,328,P2
2015-03-14,14,630,P2
2014-04-16,14,566,P2
2015-01-12,15,616,P2
2014-04-06,17,777,P2
2015-02-27,5,198,P2
2015-03-03,18,838,P2
2013-11-27,6,188,P2
2015-01-30,11,599,P2
2014-12-24,11,494,P2
2015-03-03,15,594,P2
2014-11-06,13,533,P2
2014-07-27,6,259,P2
2014-09-15,12,544,P2
2014-12-16,12,603,P2
2015-02-20,6,310,P2
2014-11-19,16,745,P2
2014-10-01,14,557,P2
2015-02-13,10,462,P2
2015-03-10,18,899,P2
2014-11-14,13,483,P2
2015-03-02,20,821,P2
2015-02-12,17,577,P2
2015-01-14,14,633,P2
2014-12-01,18,727,P2
2015-03-03,14,738,P2
2015-01-01,11,518,P2
2015-03-05,16,694,P2
2014-11-11,17,702,P2
2014-04-07,8,369,P2
2014-12-20,11,526,P2
2014-09-15,5,232,P2
2015-03-08,18,832,P2
2014-11-23,10,333,P2
2013-12-17,8,248,P2
2014-01-01,14,620,P2
2014-12-23,17,729,P2
2015-01-24,16,687,P2
2015-01-24,12,665,P2
2014-12-18,22,1028,P0
2015-02-14,19,850,P2
2014-11-01,19,891,P2
2014-10-19,11,417,P2
2014-11-25,12,548,P2
2015-03-09,9,408,P2
2014-11-29,12,493,P2
2014-12-10,16,713,P2
2014-07-01,10,391,P2
2014-10-24,15,657,P2
2015-01-30,16,763,P2
2015-01-23,9,327,P2
2015-01-31,15,623,P2
2014-12-24,10,364,P2
2014-11-29,13,473,P2
2015-02-21,19,670,P2
2014-04-02,11,498,P2
2014-07-07,17,793,P2
2015-03-02,9,342,P2
2014-12-17,14,544,P2
2015-03-10,15,731,P2
2015-02-27,15,820,P2
2014-12-14,17,796,P2
2014-12-13,13,614,P2
2014-12-18,13,598,P2
2014-08-05,12,488,P2
2014-12-19,17,837,P2
2015-03-15,17,824,P2
2014-07-02,11,488,P2
2014-12-10,11,531,P2
2015-03-07,15,692,P2
2015-03-11,14,694,P2
2015-02-03,12,580,P2
2014-06-18,9,332,P2
2015-01-07,13,472,P2
2014-11-29,12,522,P2
2014-11-15,20,860,P2
2015-03-06,13,661,P2
2014-10-24,11,553,P2
2014-07-13,10,473,P2
2015-03-09,16,662,P2
2015-02-11,15,768,P2
2014-10-10,11,529,P2
2015-01-14,8,450,P2
2015-02-05,14,683,P2
2015-03-04,11,502,P2
2015-02-04,21,891,P2
2015-03-12,10,547,P2
2015-02-05,9,498,P2
2014-04-15,11,438,P2
2014-11-08,8,239,P2
2014-09-19,15,641,P2
2014-06-30,17,689,P2
2015-03-15,8,370,P2
2015-02-26,12,469,P2
2014-11-29,17,734,P2
2014-11-12,12,629,P2
2015-02-27,14,592,P2
2015-03-04,11,488,P2
2015-02-20,24,1121,P0
2014-07-23,12,597,P2
2014-05-13,8,295,P2
2015-01-20,11,396,P2
2015-02-15,14,689,P2
2015-02-10,15,646,P2
2013-12-30,11,382,P2
2014-11-23,15,650,P2
2015-01-22,15,704,P2
2015-03-15,16,644,P2
2015-02-13,12,486,P2
2014-07-15,11,425,P2
2014-11-09,11,613,P2
2014-08-10,16,730,P2
2014-12-13,19,851,P2
2014-11-01,14,669,P2
2015-02-23,16,637,P2
2014-05-29,8,443,P2
2015-01-07,13,576,P2
2014-11-11,12,588,P2
2015-01-23,8,363,P2
2015-01-04,14,625,P2
2015-02-01,12,610,P2
2015-02-15,16,800,P2
2014-11-22,11,466,P2
2015-01-22,10,440,P2
2015-03-05,13,631,P2
2014-09-15,9,343,P2
2014-11-27,15,687,P2
2013-06-06,10,449,P2
2014-11-27,6,196,P2
2015-01-20,13,591,P2
2015-03-03,9,350,P2
2014-06-30,12,522,P2
2014-12-11,18,865,P2
2014-09-28,15,530,P2
2015-02-11,10,408,P2
2015-03-03,15,600,P2
2014-08-17,11,408,P2
2014-06-20,11,576,P2
2015-02-15,17,833,P2
2015-01-21,10,443,P2
2014-09-25,14,685,P2
2014-05-01,12,428,P2
2015-02-19,17,600,P2
2015-03-13,17,816,P2
2014-10-14,7,284,P2
2014-10-20,12,520,P2
2015-02-20,19,860,P2
2015-02-07,16,725,P2
2014-10-24,11,452,P2
2013-11-18,5,255,P2
2014-08-18,12,535,P2
2014-12-21,15,729,P2
2015-02-01,19,922,P2
2014-01-27,16,777,P2
2015-01-26,10,504,P2
2015-02-06,10,540,P2
2014-12-06,11,356,P2
2014-08-12,15,805,P2
2015-01-21,16,675,P2
2015-01-06,11,472,P2
2015-02-01,13,501,P2
2014-11-14,15,721,P2
2015-03-09,11,537,P2
2015-01-20,18,933,P2
2015-02-24,12,619,P2
2014-11-12,13,701,P2
2014-12-25,13,614,P2
2014-07-23,12,451,P2
2014-04-26,14,564,P2
2015-03-04,12,463,P2
2015-01-30,8,327,P2
2015-01-21,20,962,P2
2015-01-22,15,512,P2
2015-02-23,12,602,P2
2015-03-05,17,753,P2
2014-11-23,18,802,P2
2014-11-21,13,535,P2
2015-03-13,20,801,P2
2014-04-08,9,466,P2
2014-11-17,13,579,P2
2014-11-05,14,607,P2
2015-03-07,11,482,P2
2014-10-23,13,545,P2
2014-03-05,16,699,P2
2015-01-23,6,258,P2
2014-12-02,15,792,P2
2015-02-17,11,437,P2
2014-10-28,10,439,P2
2015-03-09,11,643,P2
2015-02-09,16,575,P2
2015-02-23,9,384,P2
2015-01-11,12,453,P2
2014-05-16,9,379,P2
2015-03-01,5,164,P2
2014-11-08,13,617,P2
2014-09-19,15,769,P2
2015-01-08,10,474,P2
2015-02-17,15,718,P2
2014-11-24,12,519,P2
2015-01-10,18,628,P2
2014-04-28,9,449,P2
2014-09-24,21,880,P2
2015-03-06,19,811,P2
2015-02-23,9,307,P2
2014-02-10,8,346,P2
2015-01-22,13,549,P2
2014-10-09,8,336,P2
2014-12-06,16,690,P2
2015-01-28,12,648,P2
2014-11-08,15,755,P2
2014-10-12,10,326,P2
2015-03-03,14,595,P2
2014-11-21,11,409,P2
2014-10-22,8,378,P2
2015-01-05,17,767,P2
2014-12-18,13,593,P2
2014-11-10,13,569,P2
2015-01-13,11,539,P2
2014-07-09,14,801,P2
2015-02-09,11,487,P2
2015-02-05,19,915,P2
2014-05-25,9,534,P2
2015-02-18,9,347,P2
2015-03-16,10,441,P2
2015-02-02,9,378,P2
2015-02-09,16,677,P2
2014-11-13,9,479,P2
2015-01-26,15,597,P2
2014-06-09,13,488,P2
2015-03-10,20,911,P2
2015-02-07,9,306,P2
2015-02-05,15,745,P2
2015-01-30,18,754,P2
2015-02-19,18,828,P2
2014-06-06,8,450,P2
2015-01-09,16,681,P2
2014-09-29,8,437,P2
2015-02-13,12,586,P2
2014-11-10,17,636,P2
2014-12-04,14,675,P2
2014-04-30,13,481,P2
2014-11-08,12,552,P2
2015-02-13,10,533,P2
2015-03-05,22,759,P2
2015-01-15,15,763,P2
2015-02-21,11,549,P2
2015-01-20,16,765,P2
2014-03-10,7,316,P2
2014-12-07,10,406,P2
2014-12-20,12,509,P2
2015-01-07,11,446,P2
2014-12-31,18,722,P2
2015-01-16,11,383,P2
2015-03-04,12,528,P2
2015-01-26,15,609,P2
2014-12-24,15,717,P2
2014-12-19,17,820,P2
2015-03-16,14,632,P2
2015-02-12,14,710,P2
2015-02-14,12,534,P2
2014-07-13,5,220,P2
2015-03-06,12,471,P2
2014-12-30,13,574,P2
2015-02-14,10,398,P2
2015-01-01,17,718,P2
2015-02-28,13,522,P2
2014-08-28,12,515,P2
2014-12-21,9,321,P2
2015-01-28,8,355,P2
2014-12-22,13,506,P2
2014-09-08,12,386,P2
2015-01-03,12,478,P2
2014-07-03,10,418,P2
2014-05-25,8,315,P2
2014-09-09,11,528,P2
2014-08-29,8,347,P2
2014-11-19,5,269,P2
2015-02-17,14,766,P2
2015-01-15,13,702,P2
2014-09-04,8,430,P2
2014-06-24,11,569,P2
2014-11-10,10,488,P2
2014-08-29,14,631,P2
2014-12-19,15,590,P2
2015-01-29,11,456,P2
2015-01-27,7,401,P2
2015-01-07,11,424,P2
2014-12-25,9,403,P2
2015-02-15,11,414,P2
2013-11-01,9,371,P2
2014-12-14,18,862,P2
2014-11-15,13,564,P2
2014-12-28,15,774,P2
2015-01-30,11,350,P2
2015-02-11,12,525,P2
2014-12-25,23,960,P2
2014-11-05,14,624,P2
2014-12-21,10,416,P2
2014-09-24,16,596,P2
2015-01-16,9,305,P2
2015-03-02,16,745,P2
2014-10-03,10,469,P2
2014-11-07,9,316,P2
2015-01-20,18,753,P2
2015-03-15,11,542,P2
2014-12-26,10,406,P2
2014-11-17,15,652,P2
2015-02-11,18,769,P2
2014-10-15,6,287,P2
2014-05-25,9,490,P2
2015-01-18,20,917,P2
2015-03-03,15,607,P2
2014-11-07,11,433,P2
2014-11-19,15,663,P2
2014-10-15,13,614,P2
2015-01-03,17,628,P2
2015-02-09,13,537,P2
2014-02-05,9,402,P2
2015-01-31,19,927,P2
2015-03-13,8,391,P2
2014-01-15,8,343,P2
2015-01-16,19,877,P2
2015-02-28,9,442,P2
2015-02-22,16,781,P2
2015-02-02,19,870,P2
2014-10-29,9,414,P2
2014-12-10,12,569,P2
2014-07-05,8,320,P2
2014-11-21,12,548,P2
2015-01-27,16,645,P2
2015-01-06,8,316,P2
2015-02-15,21,1031,P0
2014-08-28,10,498,P2
2015-01-07,10,528,P2
2014-11-23,13,595,P2
2015-02-14,13,586,P2
2015-02-13,19,918,P2
2014-11-06,13,634,P2
2015-01-19,10,444,P2
2015-03-13,17,787,P2
2014-12-21,5,187,P2
2014-05-09,11,451,P2
2015-03-09,12,659,P2
2015-01-15,13,582,P2
2015-03-06,13,587,P2
2015-02-17,15,662,P2
2015-01-18,16,750,P2
2015-01-19,11,537,P2
2014-09-01,15,774,P2
2015-03-01,18,911,P2
2014-12-21,5,157,P2
2015-02-13,13,674,P2
2014-10-31,11,508,P2
2015-02-18,17,751,P2
2014-05-19,9,464,P2
2014-05-27,14,645,P2
2014-11-22,8,322,P2
2015-03-14,14,535,P2
2014-12-03,11,411,P2
2015-02-23,10,392,P2
2015-02-06,13,481,P2
2014-08-05,13,621,P2
2015-03-09,14,525,P2
2015-03-09,12,531,P2
2015-01-15,10,449,P2
2014-08-27,15,597,P2
2015-03-07,15,676,P2
2015-03-03,14,567,P2
2014-12-13,20,918,P2
2014-11-11,9,359,P2
2014-09-24,12,539,P2
2014-12-04,9,434,P2
2014-01-24,10,463,P2
2014-12-27,18,877,P2
2014-10-02,11,425,P2
2015-02-16,11,599,P2
2014-10-13,11,590,P2
2014-03-07,10,458,P2
2014-11-22,11,373,P2
2015-02-05,21,810,P2
2015-02-02,16,826,P2
2014-11-13,7,312,P2
2015-02-23,11,558,P2
2015-01-11,12,552,P2
2015-01-07,10,475,P2
2015-03-10,13,515,P2
2014-11-02,14,529,P2
2015-03-09,10,374,P2
2014-10-06,12,605,P2
2014-05-03,15,769,P2
2015-02-22,12,568,P2
2015-02-14,12,589,P2
2014-10-08,11,502,P2
2014-07-06,15,673,P2
2014-08-19,6,264,P2
2015-01-07,13,586,P2
2014-12-25,19,898,P2
2014-02-17,10,436,P2
2015-01-09,14,662,P2
2015-03-01,14,561,P2
2014-11-16,21,1053,P0
2015-03-09,20,1018,P0
2014-02-26,8,363,P2
2015-02-03,11,424,P2
2015-02-09,16,750,P2
2014-10-08,11,490,P2
2015-03-13,13,589,P2
2015-03-13,15,722,P2
2014-11-05,14,796,P2
2015-01-30,17,819,P2
2015-03-04,18,842,P2
2014-10-31,12,396,P2
2015-01-19,16,641,P2
2015-01-02,12,616,P2
2015-02-04,12,384,P2
2013-10-05,16,777,P2
2014-12-23,13,576,P2
2013-10-27,9,355,P2
2014-12-24,15,671,P2
2015-01-20,13,688,P2
2015-03-06,8,390,P2
2015-02-06,13,541,P2
2015-01-21,18,876,P2
2013-12-23,11,353,P2
2014-12-30,14,548,P2
2015-01-29,14,734,P2
2015-02-16,24,1202,P0
2014-07-30,12,523,P2
2014-11-27,20,908,P2
2015-03-06,16,571,P2
2015-01-02,9,366,P2
2014-09-18,8,342,P2
2015-03-13,25,1026,P0
2015-03-04,19,957,P2
2014-11-22,12,556,P2
2014-11-29,14,636,P2
2014-12-28,14,552,P2
2014-08-25,11,604,P2
2015-02-10,12,351,P2
2015-02-12,16,794,P2
2015-02-15,9,461,P2
2015-01-11,14,579,P2
2015-02-21,5,209,P2
2015-01-13,15,598,P2
2015-02-20,18,772,P2
2014-07-15,18,742,P2
2014-10-17,14,610,P2
2015-01-22,14,532,P2
2014-01-29,9,439,P2
2015-02-22,16,636,P2
2014-12-30,12,495,P2
2014-07-26,11,581,P2
2015-02-22,16,692,P2
2015-03-11,16,737,P2
2014-11-04,17,668,P2
2015-01-07,9,361,P2
2015-01-24,15,742,P2
2015-02-18,17,740,P2
2015-01-14,13,618,P2
2014-03-25,11,581,P2
2014-11-24,10,349,P2
2015-03-08,17,839,P2
2015-02-04,20,959,P2
2014-11-26,9,347,P2
2014-10-25,20,1055,P0
2014-12-17,13,694,P2
2015-02-26,19,991,P2
2015-01-11,19,748,P2
2014-10-06,15,654,P2
2014-11-24,10,546,P2
2015-03-04,13,553,P2
2014-02-16,11,477,P2
2014-08-31,14,688,P2
2015-03-15,16,579,P2
2014-07-21,10,364,P2
2014-11-29,15,669,P2
2015-02-06,9,436,P2
2014-10-08,23,988,P2
2015-01-10,16,785,P2
2015-02-26,18,1006,P0
2015-02-22,17,735,P2
2014-12-29,9,504,P2
2015-02-28,14,651,P2
2014-07-16,14,728,P2
2015-03-09,18,701,P2
2015-01-28,18,798,P2
2015-03-06,13,634,P2
2015-01-23,16,546,P2
2015-02-24,17,763,P2
2014-10-13,16,742,P2
2014-10-26,16,596,P2
2015-02-07,11,428,P2
2015-01-12,18,823,P2
2014-12-29,19,916,P2
2015-01-28,11,470,P2
2014-12-01,7,393,P2
2015-01-28,14,660,P2
2014-10-13,11,540,P2
2014-12-13,12,564,P2
2015-01-07,13,588,P2
2015-01-09,11,404,P2
2014-11-26,10,330,P2
2014-09-21,14,560,P2
2014-04-21,10,455,P2
2015-01-26,14,542,P2
2014-05-20,7,209,P2
2014-08-01,14,627,P2
2014-10-16,16,520,P2
2015-02-28,12,350,P2
2015-01-20,12,439,P2
2014-10-07,14,568,P2
2015-02-01,10,588,P2
2014-12-20,12,506,P2
2014-03-18,12,536,P2
2014-09-03,15,595,P2
2013-12-25,8,345,P2
2015-02-22,10,420,P2
2014-12-23,7,319,P2
2014-12-21,18,968,P2
2014-12-14,15,718,P2
2015-01-07,10,480,P2
2013-12-05,11,588,P2
2015-02-16,15,801,P2
2015-03-05,7,341,P2
2014-08-18,8,399,P2
2014-11-03,7,231,P2
2014-10-13,11,595,P2
2015-02-16,11,472,P2
2015-01-31,10,434,P2
2014-11-16,15,629,P2
2014-12-22,13,561,P2
2015-03-11,13,577,P2
2014-12-23,11,520,P2
2014-09-01,12,378,P2
2015-01-13,12,539,P2
2014-04-29,15,654,P2
2014-11-30,17,779,P2
2015-01-11,11,399,P2
2015-03-01,15,704,P2
2014-09-18,13,558,P2
2015-03-06,14,579,P2
2015-02-15,13,593,P2
2015-03-15,11,428,P2
2014-08-19,12,618,P2
2014-10-31,17,748,P2
2015-01-19,21,1024,P0
2013-08-09,7,224,P2
2014-11-29,15,636,P2
2014-12-30,20,960,P2
2015-02-05,18,836,P2
2014-09-16,9,369,P2
2014-10-05,16,686,P2
2014-10-04,16,787,P2
2014-08-09,11,380,P2
2015-01-29,14,581,P2
2014-10-16,9,397,P2
2015-02-18,20,990,P2
2015-02-12,23,1037,P0
2014-11-23,10,418,P2
2015-03-03,10,552,P2
2015-03-13,14,676,P2
2014-08-13,6,267,P2
2014-07-23,10,470,P2
2015-02-19,18,801,P2
2014-08-01,9,360,P2
2015-03-07,11,479,P2
2015-02-24,8,400,P2
2014-06-05,12,557,P2
2014-08-28,14,558,P2
2015-01-13,18,873,P2
2015-02-13,18,781,P2
2015-02-27,14,642,P2
2014-11-17,16,765,P2
2015-01-26,8,230,P2
2014-11-26,21,863,P2
2014-10-18,15,570,P2
2014-12-11,13,594,P2
2014-09-05,9,365,P2
2015-03-03,10,437,P2
2014-10-04,13,566,P2
2015-02-22,13,422,P2
2015-02-23,11,453,P2
2015-02-04,10,488,P2
2015-02-27,16,654,P2
2014-05-26,11,572,P2
2014-02-07,12,470,P2
2014-11-05,13,722,P2
2014-12-13,7,282,P2
2014-09-06,13,530,P2
2014-08-22,14,687,P2
2015-03-08,12,605,P2
2014-09-02,14,592,P2
2015-03-10,11,468,P2
2014-10-25,7,287,P2
2015-02-06,5,223,P2
2014-12-07,14,682,P2
2014-11-26,10,442,P2
2014-11-29,21,895,P2
2014-11-30,10,492,P2
2014-01-24,7,344,P2
2015-02-13,19,708,P2
2014-12-29,12,505,P2
2015-03-14,20,925,P2
2014-12-19,14,634,P2
2014-06-23,15,651,P2
2015-01-30,15,590,P2
2015-01-30,11,465,P2
2014-12-12,12,563,P2
2015-02-04,16,678,P2
2014-09-15,14,681,P2
2014-11-25,11,464,P2
2014-01-06,15,661,P2
2014-05-25,12,374,P2
2015-02-15,7,296,P2
2014-12-14,13,705,P2
2014-09-29,12,463,P2
2015-01-17,13,539,P2
2014-12-08,19,868,P2
2014-09-29,12,497,P2
2015-01-22,4,190,P2
2014-11-18,12,424,P2
2015-01-20,12,364,P2
2014-08-16,13,681,P2
2015-02-01,17,772,P2
2014-03-25,11,579,P2
2014-11-05,13,585,P2
2014-12-26,11,588,P2
2015-01-22,20,968,P2
2014-07-31,14,804,P2
2014-09-08,14,606,P2
2015-02-16,15,790,P2
2015-02-15,11,461,P2
2014-10-23,11,559,P2
2015-01-27,15,693,P2
2015-03-08,13,637,P2
2015-02-28,15,620,P2
2015-01-31,13,550,P2
2014-07-06,11,524,P2
2014-12-13,12,550,P2
2014-10-31,11,510,P2
2015-01-16,10,484,P2
2015-01-26,12,479,P2
2015-01-14,15,620,P2
2014-10-21,12,405,P2
2015-02-09,12,618,P2
2015-03-14,16,664,P2
2014-11-14,18,816,P2
2015-01-28,7,318,P2
2015-03-06,15,711,P2
2014-11-24,14,639,P2
2014-10-03,11,466,P2
2015-02-20,15,716,P2
2015-02-14,11,422,P2
2014-06-19,13,692,P2
2014-09-25,10,510,P2
2014-08-28,14,643,P2
2014-10-05,18,819,P2
2014-12-17,8,281,P2
2015-01-21,14,588,P2
2014-09-15,11,583,P2
2015-01-18,15,721,P2
2015-02-08,14,558,P2
2015-02-20,11,488,P2
2014-09-06,16,775,P2
2014-07-06,11,357,P2
2015-03-06,9,334,P2
2014-06-18,13,477,P2
2015-02-25,20,890,P2
2014-07-06,8,374,P2
2015-01-20,8,368,P2
2014-12-09,10,456,P2
2015-03-03,17,721,P2
2015-03-11,13,586,P2
2014-11-16,14,605,P2
2014-02-21,4,157,P2
2014-11-11,14,756,P2
2015-01-27,16,765,P2
2015-03-05,6,250,P2
2015-03-15,12,614,P2
2015-01-19,10,495,P2
2014-10-27,13,523,P2
2014-11-18,13,669,P2
2015-03-15,12,569,P2
2015-02-17,15,753,P2
2015-03-06,16,673,P2
2014-11-03,6,294,P2
2015-02-04,11,597,P2
2014-08-17,10,490,P2
2014-09-01,13,698,P2
2015-02-11,8,328,P2
2014-07-25,15,686,P2
2014-02-17,7,252,P2
2015-03-08,13,485,P2
2015-02-08,15,566,P2
2015-03-08,25,1151,P0
2015-02-15,13,627,P2
2015-01-21,9,418,P2
2015-02-18,20,967,P2
2015-01-24,9,425,P2
2014-11-25,18,931,P2
2015-03-16,12,503,P2
2015-02-08,9,462,P2
2015-02-22,12,514,P2
2014-12-11,17,930,P2
2015-01-23,13,529,P2
2014-10-11,17,697,P2
2014-01-08,11,487,P2
2015-02-05,13,459,P2
2015-02-28,13,410,P2
2015-03-14,16,763,P2
2015-02-27,11,318,P2
2014-12-22,8,344,P2
2014-03-23,16,784,P2
2014-12-26,11,446,P2
2015-01-04,17,649,P2
2015-02-23,16,768,P2
2015-01-29,16,680,P2
2014-11-15,16,800,P2
2015-02-08,12,485,P2
2015-01-27,13,705,P2
2014-10-12,10,472,P2
2015-02-23,13,556,P2
2015-03-02,7,292,P2
2015-01-13,13,549,P2
2015-01-26,8,252,P2
2015-01-16,13,583,P2
2015-01-27,12,433,P2
2014-12-27,17,699,P2
2015-01-31,13,706,P2
2015-02-07,14,590,P2
2014-12-17,18,752,P2
2015-02-01,6,262,P2
2014-10-10,10,446,P2
2014-08-28,13,573,P2
2015-01-09,9,327,P2
2014-10-25,23,903,P2
2015-01-06,18,636,P2
2015-02-12,15,761,P2
2015-03-01,16,693,P2
2015-02-07,20,914,P2
2014-04-23,14,705,P2
2014-07-05,7,381,P2
2014-08-06,11,519,P2
2015-02-12,14,653,P2
2014-12-04,9,386,P2
2014-09-10,11,384,P2
2013-08-24,7,321,P2
2014-11-05,13,686,P2
2013-11-14,12,433,P2
2014-10-26,12,535,P2
2014-11-27,15,634,P2
2014-11-10,10,484,P2
2015-01-17,17,705,P2
2015-03-11,20,907,P2
2015-02-01,19,856,P2
2015-01-28,11,514,P2
2014-12-24,14,567,P2
2014-07-27,13,670,P2
2014-10-01,14,611,P2
2015-02-19,16,802,P2
2015-02-22,8,346,P2
2015-02-19,12,563,P2
2015-02-17,14,572,P2
2014-10-28,14,436,P2
2014-11-30,15,666,P2
2014-07-16,13,678,P2
2015-01-06,13,468,P2
2014-11-28,13,475,P2
2014-12-14,15,529,P2
2015-01-19,9,439,P2
2014-04-21,16,819,P2
2015-01-10,15,841,P2
2015-02-04,20,974,P2
2015-02-17,18,771,P2
2015-02-27,12,518,P2
2015-02-08,11,558,P2
2014-11-16,16,664,P2
2015-02-27,16,789,P2
2015-03-09,17,794,P2
2015-01-13,16,799,P2
2015-02-21,10,367,P2
2014-02-10,12,583,P2
2013-09-26,6,307,P2
2014-12-28,16,693,P2
2015-01-18,24,1020,P0
2014-12-15,14,584,P2
2015-01-10,10,468,P2
2015-03-10,15,797,P2
2015-03-15,14,659,P2
2014-07-01,7,302,P2
2014-12-21,11,430,P2
2014-07-30,14,447,P2
2014-10-16,10,390,P2
2014-11-25,9,393,P2
2014-12-25,15,654,P2
2014-08-29,9,349,P2
2015-02-04,14,656,P2
2015-03-02,24,1196,P0
2015-01-30,14,757,P2
2014-10-23,10,461,P2
2015-03-08,11,526,P2
2014-06-19,14,520,P2
2014-09-03,17,741,P2
2014-01-01,10,461,P2
2015-02-17,9,502,P2
2015-02-16,17,824,P2
2014-05-28,11,565,P2
2015-02-15,20,1024,P0
2015-01-29,16,664,P2
2014-09-14,16,674,P2
2014-12-06,16,665,P2
2014-12-01,12,614,P2
2014-12-07,13,703,P2
2014-06-20,9,293,P2
2014-10-30,14,558,P2
2014-11-22,18,761,P2
2015-02-13,13,554,P2
2015-01-14,20,894,P2
2015-03-05,19,985,P2
2015-01-27,10,510,P2
2014-10-05,13,692,P2
2014-11-22,12,564,P2
2015-01-30,9,488,P2
2015-03-01,12,514,P2
2015-03-07,7,335,P2
2015-03-09,14,582,P2
2014-09-10,11,528,P2
2015-03-10,12,513,P2
2015-02-19,14,693,P2
2015-02-07,7,260,P2
2015-03-15,14,713,P2
2015-01-06,10,335,P2
2014-09-19,11,467,P2
2014-11-03,8,378,P2
2014-05-24,15,708,P2
2014-08-04,13,598,P2
2015-02-20,12,509,P2
2015-01-26,15,651,P2
2015-02-03,17,827,P2
2014-07-01,6,371,P2
2014-10-01,6,267,P2
2015-02-22,15,537,P2
2015-01-17,13,480,P2
2014-12-19,11,425,P2
2014-12-30,16,723,P2
2014-04-01,13,692,P2
2015-02-28,15,654,P2
2015-02-09,11,554,P2
2015-02-03,14,638,P2
2015-01-02,14,780,P2
2015-01-14,15,616,P2
2015-03-02,15,742,P2
2015-02-16,7,300,P2
2014-11-23,16,854,P2
2014-10-12,20,945,P2
2013-12-02,7,290,P2
2015-03-08,17,910,P2
2014-12-02,15,529,P2
2014-11-11,11,430,P2
2015-01-29,11,537,P2
2014-10-14,14,687,P2
2015-03-12,12,623,P2
2014-12-12,15,662,P2
2014-11-28,21,1047,P0
2015-02-17,11,482,P2
2014-02-13,12,476,P2
2015-02-03,15,613,P2
2014-11-23,9,457,P2
2015-01-06,10,360,P2
2015-02-25,21,1052,P0
2014-11-09,18,785,P2
2015-01-21,14,583,P2
2015-02-19,9,382,P2
2014-12-16,11,564,P2
2013-12-24,7,236,P2
2015-02-10,15,781,P2
2014-06-15,5,232,P2
2015-03-16,6,237,P2
2014-11-10,10,396,P2
2015-03-04,13,644,P2
2015-02-23,19,836,P2
2015-03-15,15,659,P2
2015-01-29,13,448,P2
2015-02-24,21,867,P2
2015-02-05,16,812,P2
2014-09-16,19,887,P2
2014-06-05,13,697,P2
2015-03-05,16,847,P2
2015-01-11,10,339,P2
2015-02-27,15,683,P2
2015-02-12,20,1007,P0
2014-06-04,16,815,P2
2014-12-20,14,515,P2
2015-01-08,10,389,P2
2015-02-09,10,468,P2
2015-01-17,13,592,P2
2014-12-30,13,576,P2
